user_id,traveler_type,n_travelers,budget_inr,mood_1,mood_2,mood_3,weather_pref,travel_month,trip_lane,package_id,package_name,destination,country,package_lane,package_price_inr,total_est_cost,within_budget,mood_match_count,weather_match,lane_match,duration_days,pkg_rating,booked,relevance_score
2272,couple,2,70000,Relaxed,Cultural,Romantic,Warm,May,India,7,Manali Extreme Trekking Expedition,Manali,India,India,40000,80000,0,0,0,1,7,4.5,0,70.63
2273,family,3,80000,Adventurous,Spiritual,,Warm,May,,52,Chiang Mai Culture & Temples,Chiang Mai,Thailand,International,38000,91200,0,1,1,1,5,4.6,1,100
2274,solo,1,80000,Relaxed,Cultural,Party,Rainy,Jun,International,46,Bangkok City Pulse,Bangkok,Thailand,International,45000,45000,1,2,0,1,5,4.5,1,100
2275,family,5,120000,Relaxed,,,Rainy,Jan,India,15,Kerala Backwaters Bliss,Kerala,India,India,45000,180000,0,1,1,1,6,4.7,1,100
2276,couple,2,20000,Relaxed,Cultural,,Cold,Sep,International,52,Chiang Mai Culture & Temples,Chiang Mai,Thailand,International,38000,76000,0,2,0,1,5,4.6,1,83.15
2277,family,3,250000,Party,Cultural,Spiritual,Cold,Oct,,67,Rome Colosseum & Culture,Europe,Europe,International,155000,372000,0,2,0,1,5,4.7,0,85.63
2278,solo,1,120000,Relaxed,Romantic,,Rainy,Apr,International,53,Dubai Luxury & Glamour,Dubai,UAE,International,120000,120000,1,1,0,1,5,4.6,0,94.37
2279,solo,1,30000,Cultural,Adventurous,,Rainy,Jun,India,46,Bangkok City Pulse,Bangkok,Thailand,International,45000,45000,0,2,0,0,5,4.5,0,63.78
2280,couple,2,100000,Cultural,Adventurous,,Warm,Aug,,76,KL City & Petronas Highlights,Malaysia,Malaysia,International,45000,90000,1,1,1,1,5,4.4,1,100
2281,solo,1,30000,Romantic,Party,Spiritual,Rainy,Aug,,72,Sri Lanka Scenic Train & Hike,Sri Lanka,Sri Lanka,International,38000,38000,0,0,0,1,5,4.7,1,77.16
2282,solo,1,30000,Adventurous,,,Temperate,Mar,International,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,32000,0,0,0,0,4,4.5,1,62.83
2283,couple,2,20000,Romantic,Relaxed,Adventurous,Cold,Mar,,56,Dubai Honeymoon Extravaganza,Dubai,UAE,International,175000,350000,0,1,0,1,6,4.8,0,74.88
2284,solo,1,10000,Spiritual,Party,Adventurous,Warm,Nov,International,31,Ranthambore Tiger Safari,Ranthambore,India,India,38000,38000,0,1,1,0,4,4.7,1,66.87
2285,couple,2,100000,Cultural,Relaxed,,Warm,Sep,International,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,52000,1,1,0,0,4,4.5,1,74.43
2286,family,3,250000,Relaxed,,,Temperate,Feb,India,65,Shanghai Modern & Bund Tour,China,China,International,88000,211200,1,0,0,0,5,4.5,0,58.47
2287,solo,1,30000,Adventurous,,,Cold,Nov,International,10,Jaipur Royal Heritage Tour,Jaipur,India,India,22000,22000,1,1,0,0,4,4.6,1,80.28
2288,family,4,40000,Cultural,Party,Relaxed,Rainy,Oct,,45,Mauritius Adventure Circuit,Mauritius,Mauritius,International,130000,416000,0,1,0,1,6,4.6,1,64.7
2289,friends,6,150000,Party,Cultural,,Cold,Jan,,49,Pattaya Water Sports & Islands,Pattaya,Thailand,International,35000,168000,0,0,0,1,4,4.3,1,87.73
2290,couple,2,20000,Spiritual,,,Cold,Mar,India,31,Ranthambore Tiger Safari,Ranthambore,India,India,38000,76000,0,0,0,1,4,4.7,1,69.6
2291,couple,2,200000,Adventurous,Party,,Rainy,Apr,,37,Kashmir Paradise on Earth,Kashmir,India,India,55000,110000,1,0,0,1,6,4.8,1,90.84
2292,couple,2,20000,Cultural,Romantic,,Temperate,Nov,India,34,Hampi Ruins & Bouldering,Hampi,India,India,16000,32000,0,1,0,1,4,4.6,1,72.84
2293,friends,6,200000,Relaxed,,,Cold,Jan,,15,Kerala Backwaters Bliss,Kerala,India,India,45000,216000,0,1,0,1,6,4.7,1,100
2294,family,3,250000,Adventurous,,,Temperate,Jun,,20,Andaman Island Paradise,Andaman,India,India,55000,132000,1,1,0,1,6,4.7,1,100
2295,friends,6,200000,Spiritual,Adventurous,,Cool,Jun,International,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,105600,1,0,1,0,4,4.3,0,60.59
2296,family,5,80000,Romantic,,,Rainy,Jul,International,46,Bangkok City Pulse,Bangkok,Thailand,International,45000,180000,0,0,0,1,5,4.5,1,64.81
2297,family,5,250000,Cultural,Party,,Cold,Nov,India,33,Pondicherry French Riviera,Pondicherry,India,India,24000,96000,1,0,0,1,4,4.5,0,87.69
2298,couple,2,70000,Spiritual,,,Cool,May,International,64,China Great Wall & Heritage,China,China,International,100000,200000,0,0,1,1,7,4.6,1,80.5
2299,couple,2,40000,Relaxed,Cultural,,Warm,Dec,,34,Hampi Ruins & Bouldering,Hampi,India,India,16000,32000,1,1,1,1,4,4.6,1,100
2300,solo,1,120000,Relaxed,Romantic,,Warm,Oct,India,7,Manali Extreme Trekking Expedition,Manali,India,India,40000,40000,1,0,0,1,7,4.5,1,96.27
2301,friends,4,150000,Party,,,Cool,Dec,India,44,Mauritius Honeymoon Paradise,Mauritius,Mauritius,International,160000,512000,0,0,0,0,7,4.8,0,35.8
2302,couple,2,200000,Party,,,Rainy,Dec,India,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,64000,1,0,1,1,4,4.5,1,99.94
2303,solo,1,10000,Relaxed,Spiritual,Adventurous,Warm,Sep,International,12,Jaipur Food & Festival Circuit,Jaipur,India,India,18000,18000,0,1,1,0,3,4.3,0,52.34
2304,solo,1,120000,Romantic,,,Cold,Feb,International,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,20000,1,0,0,0,3,4.5,1,68.22
2305,couple,2,200000,Relaxed,,,Cold,Dec,India,77,Langkawi Island Paradise,Malaysia,Malaysia,International,58000,116000,1,1,0,0,5,4.5,0,88.91
2306,family,5,40000,Relaxed,Adventurous,Spiritual,Temperate,Sep,India,54,Dubai Thrills & Adventure,Dubai,UAE,International,85000,340000,0,1,0,0,4,4.5,0,31.4
2307,friends,6,100000,Relaxed,Romantic,,Cool,Feb,India,45,Mauritius Adventure Circuit,Mauritius,Mauritius,International,130000,624000,0,0,0,0,6,4.6,0,38.26
2308,couple,2,150000,Party,Adventurous,,Rainy,Aug,,71,Sri Lanka Heritage Express,Sri Lanka,Sri Lanka,International,42000,84000,1,0,1,1,6,4.6,1,100
2309,solo,1,30000,Cultural,,,Temperate,Oct,India,18,Taj Mahal & Mughal Heritage,Agra,India,India,18000,18000,1,1,0,1,3,4.6,1,100
2310,solo,1,50000,Cultural,Relaxed,,Rainy,Aug,International,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,30000,1,1,0,0,5,4.4,1,77.41
2311,couple,2,100000,Spiritual,Romantic,Relaxed,Warm,Dec,,17,Kerala Wildlife & Hills Circuit,Kerala,India,India,40000,80000,1,1,1,1,6,4.6,1,100
2312,family,5,80000,Party,,,Temperate,Jul,International,59,Bali Honeymoon Dream,Bali,Indonesia,International,95000,380000,0,0,0,1,7,4.8,0,60.62
2313,solo,1,120000,Relaxed,Party,,Cold,Mar,India,66,Paris Romance & Art,Europe,Europe,International,175000,175000,0,0,1,0,6,4.8,0,44.6
2314,solo,1,80000,Adventurous,Romantic,Relaxed,Cool,Jun,International,69,Amsterdam Canals & Culture,Europe,Europe,International,150000,150000,0,1,1,1,5,4.6,1,83.22
2315,family,4,120000,Party,Cultural,Romantic,Warm,Sep,India,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,288000,0,2,0,0,5,4.7,0,45.71
2316,solo,1,10000,Romantic,Relaxed,Party,Warm,Jul,International,69,Amsterdam Canals & Culture,Europe,Europe,International,150000,150000,0,2,0,1,5,4.6,1,76.41
2317,couple,2,150000,Party,Romantic,,Warm,Sep,,75,Singapore Luxury & Leisure,Singapore,Singapore,International,110000,220000,0,1,1,1,5,4.7,1,86.13
2318,family,3,120000,Relaxed,,,Rainy,Mar,International,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,48000,1,0,0,0,3,4.5,0,53.68
2319,couple,2,100000,Cultural,Party,,Warm,Nov,India,35,Kochi Heritage Coastal Tour,Kochi,India,India,22000,44000,1,1,1,1,4,4.4,1,100
2320,solo,1,20000,Cultural,Relaxed,,Warm,Nov,,3,Goa Luxury Couple Retreat,Goa,India,India,65000,65000,0,1,1,1,6,4.7,1,91.13
2321,solo,1,20000,Relaxed,Party,Romantic,Cool,Mar,India,81,Zermatt Matterhorn Snow Escape,Switzerland,Switzerland,International,210000,210000,0,2,0,0,6,4.8,0,54.9
2322,couple,2,150000,Party,,,Cool,Jan,India,78,Penang Street Food & Heritage,Malaysia,Malaysia,International,38000,76000,1,1,0,0,4,4.6,1,83.8
2323,couple,2,70000,Party,,,Temperate,Mar,International,64,China Great Wall & Heritage,China,China,International,100000,200000,0,0,0,1,7,4.6,1,68.02
2324,friends,3,100000,Cultural,Relaxed,,Cold,May,International,61,Kyoto Traditional Japan,Japan,Japan,International,105000,252000,0,1,1,1,6,4.8,1,82.38
2325,friends,6,150000,Relaxed,Party,,Rainy,Aug,India,77,Langkawi Island Paradise,Malaysia,Malaysia,International,58000,278400,0,1,0,0,5,4.5,0,46.12
2326,couple,2,200000,Romantic,,,Temperate,Nov,International,48,Pattaya Beach & Nightlife Blast,Pattaya,Thailand,International,40000,80000,1,0,0,1,5,4.2,1,80.62
2327,family,5,80000,Cultural,Romantic,Adventurous,Cold,Sep,,69,Amsterdam Canals & Culture,Europe,Europe,International,150000,600000,0,1,1,1,5,4.6,1,81.61
2328,family,4,180000,Party,,,Temperate,May,,71,Sri Lanka Heritage Express,Sri Lanka,Sri Lanka,International,42000,134400,1,0,0,1,6,4.6,1,83.21
2329,solo,1,30000,Party,Relaxed,Romantic,Cool,Mar,,20,Andaman Island Paradise,Andaman,India,India,55000,55000,0,2,0,1,6,4.7,1,79.88
2330,friends,4,150000,Cultural,Romantic,Relaxed,Cold,Jan,,33,Pondicherry French Riviera,Pondicherry,India,India,24000,76800,1,2,0,1,4,4.5,1,100
2331,solo,1,10000,Adventurous,Spiritual,Romantic,Temperate,Aug,India,41,Maldives Overwater Villa Escape,Maldives,Maldives,International,180000,180000,0,1,0,0,5,4.9,0,37.3
2332,couple,2,150000,Spiritual,,,Warm,Dec,International,59,Bali Honeymoon Dream,Bali,Indonesia,International,95000,190000,0,0,1,1,7,4.8,1,97.68
2333,couple,2,200000,Cultural,Relaxed,,Cool,Sep,India,63,Hokkaido Snow & Onsen,Japan,Japan,International,115000,230000,0,0,0,0,6,4.7,0,57.0
2334,friends,3,30000,Adventurous,Relaxed,Romantic,Cold,Jan,,72,Sri Lanka Scenic Train & Hike,Sri Lanka,Sri Lanka,International,38000,91200,0,2,0,1,5,4.7,0,89.19
2335,solo,1,30000,Relaxed,,,Cool,Aug,,72,Sri Lanka Scenic Train & Hike,Sri Lanka,Sri Lanka,International,38000,38000,0,1,1,1,5,4.7,1,100
2336,couple,2,70000,Relaxed,,,Warm,Feb,India,30,Spiti Valley Offbeat Circuit,Spiti Valley,India,India,48000,96000,0,0,0,1,8,4.8,0,73.92
2337,solo,1,50000,Adventurous,Party,,Cold,Mar,,46,Bangkok City Pulse,Bangkok,Thailand,International,45000,45000,1,2,0,1,5,4.5,1,100
2338,solo,1,30000,Adventurous,Spiritual,,Cool,Sep,,45,Mauritius Adventure Circuit,Mauritius,Mauritius,International,130000,130000,0,1,0,1,6,4.6,1,80.01
2339,friends,5,100000,Party,Relaxed,Spiritual,Rainy,Apr,International,45,Mauritius Adventure Circuit,Mauritius,Mauritius,International,130000,520000,0,1,0,1,6,4.6,1,71.7
2340,friends,5,60000,Party,Relaxed,Cultural,Cool,Aug,India,39,Munnar Tea Estate Escape,Munnar,India,India,28000,112000,0,1,1,1,4,4.6,1,80.91
2341,family,3,80000,Romantic,Party,,Warm,Mar,India,14,Udaipur Heritage Spiritual Walk,Udaipur,India,India,28000,67200,1,0,1,1,4,4.5,1,100
2342,couple,2,20000,Party,,,Warm,Sep,International,55,Dubai Heritage & Culture Tour,Dubai,UAE,International,70000,140000,0,0,1,1,4,4.5,1,70.9
2343,family,3,40000,Spiritual,Relaxed,Party,Rainy,Apr,India,66,Paris Romance & Art,Europe,Europe,International,175000,420000,0,0,0,0,6,4.8,0,25.89
2344,couple,2,100000,Party,Relaxed,Romantic,Cold,Jan,,3,Goa Luxury Couple Retreat,Goa,India,India,65000,130000,0,2,0,1,6,4.7,1,94.56
2345,couple,2,200000,Party,Cultural,Adventurous,Warm,Mar,India,79,Switzerland Alpine Romance,Switzerland,Switzerland,International,220000,440000,0,0,0,0,7,4.8,0,42.66
2346,solo,1,30000,Cultural,,,Cold,Nov,India,68,Barcelona Beach & Architecture,Europe,Europe,International,160000,160000,0,1,0,0,6,4.7,0,63.77
2347,couple,2,70000,Cultural,,,Cool,Sep,India,48,Pattaya Beach & Nightlife Blast,Pattaya,Thailand,International,40000,80000,0,0,0,0,5,4.2,0,46.69
2348,friends,4,100000,Party,Cultural,,Temperate,Mar,,32,Mysore Palace & Culture Tour,Mysore,India,India,18000,57600,1,1,0,1,3,4.5,1,99.92
2349,friends,5,30000,Romantic,Cultural,Adventurous,Warm,Sep,,15,Kerala Backwaters Bliss,Kerala,India,India,45000,180000,0,1,1,1,6,4.7,1,85.95
2350,friends,4,30000,Cultural,Adventurous,Party,Temperate,Feb,,79,Switzerland Alpine Romance,Switzerland,Switzerland,International,220000,704000,0,0,0,1,7,4.8,1,68.02
2351,solo,1,120000,Relaxed,Party,Adventurous,Temperate,Jun,India,42,Maldives Dive & Snorkel Explorer,Maldives,Maldives,International,150000,150000,0,2,0,0,6,4.8,0,62.38
2352,family,5,250000,Cultural,,,Warm,Dec,,15,Kerala Backwaters Bliss,Kerala,India,India,45000,180000,1,0,1,1,6,4.7,1,100
2353,couple,2,150000,Adventurous,Party,Relaxed,Cold,Aug,India,80,Switzerland Adventure Peaks,Switzerland,Switzerland,International,195000,390000,0,1,1,0,6,4.7,0,49.19
2354,solo,1,20000,Spiritual,Party,Cultural,Warm,Aug,,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,90000,0,2,0,1,5,4.7,1,76.25
2355,solo,1,10000,Romantic,Cultural,,Warm,Jan,India,77,Langkawi Island Paradise,Malaysia,Malaysia,International,58000,58000,0,1,1,0,5,4.5,1,71.82
2356,couple,2,150000,Adventurous,,,Cold,Nov,International,67,Rome Colosseum & Culture,Europe,Europe,International,155000,310000,0,0,0,1,5,4.7,1,67.16
2357,friends,6,150000,Adventurous,,,Warm,May,India,22,Leh Ladakh Bike Expedition,Leh Ladakh,India,India,45000,216000,0,1,0,1,8,4.8,0,95.35
2358,family,4,40000,Cultural,Adventurous,Spiritual,Temperate,Sep,,53,Dubai Luxury & Glamour,Dubai,UAE,International,120000,384000,0,0,0,1,5,4.6,0,53.57
2359,solo,1,80000,Adventurous,Party,Cultural,Warm,Jan,International,13,Udaipur Lake Romance,Udaipur,India,India,58000,58000,1,0,1,0,5,4.8,1,79.08
2360,friends,4,30000,Adventurous,,,Rainy,Nov,,13,Udaipur Lake Romance,Udaipur,India,India,58000,185600,0,0,0,1,5,4.8,0,59.1
2361,friends,4,30000,Cultural,Adventurous,Relaxed,Temperate,Sep,India,22,Leh Ladakh Bike Expedition,Leh Ladakh,India,India,45000,144000,0,1,0,1,8,4.8,0,78.75
2362,couple,2,200000,Adventurous,Party,,Rainy,Jan,International,2,Goa Party & Water Sports Rush,Goa,India,India,35000,70000,1,2,0,0,5,4.3,1,71.86
2363,friends,6,150000,Relaxed,,,Warm,Jan,International,76,KL City & Petronas Highlights,Malaysia,Malaysia,International,45000,216000,0,1,1,1,5,4.4,1,100
2364,family,4,40000,Adventurous,Romantic,,Rainy,Jun,India,7,Manali Extreme Trekking Expedition,Manali,India,India,40000,128000,0,1,0,1,7,4.5,1,78.9
2365,friends,3,60000,Relaxed,Spiritual,,Cold,Feb,India,69,Amsterdam Canals & Culture,Europe,Europe,International,150000,360000,0,1,1,0,5,4.6,0,70.94
2366,friends,5,100000,Spiritual,Party,,Cool,Oct,International,34,Hampi Ruins & Bouldering,Hampi,India,India,16000,64000,1,1,0,0,4,4.6,1,77.07
2367,solo,1,50000,Relaxed,Adventurous,,Temperate,Aug,,50,Phuket Island Life,Phuket,Thailand,International,58000,58000,0,1,0,1,6,4.6,1,91.0
2368,family,4,80000,Romantic,Party,Relaxed,Cool,Dec,International,65,Shanghai Modern & Bund Tour,China,China,International,88000,281600,0,1,1,1,5,4.5,1,82.19
2369,family,3,120000,Party,Adventurous,,Temperate,Feb,India,49,Pattaya Water Sports & Islands,Pattaya,Thailand,International,35000,84000,1,1,0,0,4,4.3,0,56.21
2370,friends,3,60000,Cultural,,,Cold,Nov,International,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,216000,0,1,0,1,5,4.7,1,90.65
2371,friends,6,60000,Party,Adventurous,,Cool,Jan,International,39,Munnar Tea Estate Escape,Munnar,India,India,28000,134400,0,0,1,0,4,4.6,0,52.15
2372,family,5,120000,Cultural,,,Warm,Jun,India,59,Bali Honeymoon Dream,Bali,Indonesia,International,95000,380000,0,0,1,0,7,4.8,0,42.64
2373,couple,2,100000,Cultural,Party,Adventurous,Temperate,May,International,38,Kashmir Ski & Snow Sports,Kashmir,India,India,48000,96000,1,1,0,0,5,4.7,0,60.0
2374,family,5,250000,Relaxed,Adventurous,,Temperate,Sep,,41,Maldives Overwater Villa Escape,Maldives,Maldives,International,180000,720000,0,1,0,1,5,4.9,1,71.82
2375,solo,1,80000,Party,,,Rainy,Nov,India,30,Spiti Valley Offbeat Circuit,Spiti Valley,India,India,48000,48000,1,0,0,1,8,4.8,1,87.04
2376,couple,2,150000,Cultural,,,Cool,Aug,India,45,Mauritius Adventure Circuit,Mauritius,Mauritius,International,130000,260000,0,0,0,0,6,4.6,0,27.04
2377,friends,4,30000,Romantic,,,Warm,Jul,,50,Phuket Island Life,Phuket,Thailand,International,58000,185600,0,1,1,1,6,4.6,0,100
2378,family,3,250000,Romantic,,,Temperate,Feb,,70,Santorini Sunset Escape,Europe,Europe,International,195000,468000,0,1,0,1,6,4.9,0,83.46
2379,solo,1,80000,Cultural,Relaxed,,Temperate,Jun,,12,Jaipur Food & Festival Circuit,Jaipur,India,India,18000,18000,1,1,0,1,3,4.3,1,95.55
2380,friends,6,200000,Party,Spiritual,Relaxed,Cold,Mar,India,67,Rome Colosseum & Culture,Europe,Europe,International,155000,744000,0,1,0,0,5,4.7,0,41.43
2381,family,3,120000,Party,Romantic,Cultural,Cold,Sep,,14,Udaipur Heritage Spiritual Walk,Udaipur,India,India,28000,67200,1,1,0,1,4,4.5,1,100
2382,family,4,80000,Cultural,Romantic,Party,Cool,Feb,International,2,Goa Party & Water Sports Rush,Goa,India,India,35000,112000,0,1,0,0,5,4.3,0,56.41
2383,solo,1,50000,Romantic,Party,,Cool,Dec,International,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,32000,1,1,1,0,4,4.5,1,95.38
2384,family,3,250000,Spiritual,,,Rainy,Nov,,28,Amritsar Golden Temple Pilgrimage,Amritsar,India,India,12000,28800,1,1,0,1,3,4.7,1,100
2385,family,5,40000,Adventurous,,,Warm,Aug,India,7,Manali Extreme Trekking Expedition,Manali,India,India,40000,160000,0,1,0,1,7,4.5,0,77.39
2386,solo,1,120000,Party,,,Warm,Apr,India,22,Leh Ladakh Bike Expedition,Leh Ladakh,India,India,45000,45000,1,0,0,1,8,4.8,1,91.5
2387,friends,5,30000,Romantic,,,Rainy,Jan,India,68,Barcelona Beach & Architecture,Europe,Europe,International,160000,640000,0,0,0,0,6,4.7,0,30.52
2388,friends,5,100000,Adventurous,Romantic,Party,Cool,Nov,,46,Bangkok City Pulse,Bangkok,Thailand,International,45000,180000,0,2,0,1,5,4.5,1,86.89
2389,solo,1,30000,Adventurous,Spiritual,Cultural,Cool,Jun,International,71,Sri Lanka Heritage Express,Sri Lanka,Sri Lanka,International,42000,42000,0,1,0,1,6,4.6,0,72.91
2390,couple,2,20000,Cultural,Romantic,Party,Temperate,Mar,India,77,Langkawi Island Paradise,Malaysia,Malaysia,International,58000,116000,0,1,0,0,5,4.5,0,41.14
2391,couple,2,20000,Spiritual,Party,Adventurous,Rainy,Oct,International,24,Rishikesh Adventure & Yoga,Rishikesh,India,India,20000,40000,0,2,0,0,4,4.5,0,50.96
2392,friends,5,30000,Party,Adventurous,,Warm,Oct,India,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,88000,0,0,0,1,4,4.3,0,63.88
2393,family,5,40000,Spiritual,Party,Romantic,Cold,Oct,,61,Kyoto Traditional Japan,Japan,Japan,International,105000,420000,0,2,1,1,6,4.8,1,86.23
2394,couple,2,100000,Adventurous,Romantic,Relaxed,Temperate,Jul,,5,Manali Snow Adventure,Manali,India,India,32000,64000,1,2,0,1,5,4.6,0,100
2395,couple,2,100000,Relaxed,Party,,Cool,Feb,International,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,44000,1,1,1,0,4,4.3,1,90.04
2396,friends,4,60000,Adventurous,Romantic,Relaxed,Rainy,Sep,,24,Rishikesh Adventure & Yoga,Rishikesh,India,India,20000,64000,0,1,0,1,4,4.5,0,98.07
2397,family,3,80000,Romantic,Cultural,,Warm,Feb,,8,Shimla Heritage & Hills,Shimla,India,India,25000,60000,1,1,0,1,4,4.4,1,100
2398,friends,5,30000,Cultural,,,Cold,Apr,International,22,Leh Ladakh Bike Expedition,Leh Ladakh,India,India,45000,180000,0,0,1,0,8,4.8,0,55.6
2399,friends,6,100000,Relaxed,Cultural,Party,Warm,Jun,International,1,Goa Essentials Escape,Goa,India,India,27000,129600,0,2,1,0,4,4.5,1,81.93
2400,solo,1,30000,Spiritual,,,Rainy,Oct,,37,Kashmir Paradise on Earth,Kashmir,India,India,55000,55000,0,1,0,1,6,4.8,0,87.98
2401,family,4,120000,Adventurous,Romantic,Spiritual,Warm,Nov,,25,Jaisalmer Desert Magic,Jaisalmer,India,India,25000,80000,1,2,1,1,4,4.6,1,100
2402,solo,1,120000,Romantic,,,Temperate,Jun,,50,Phuket Island Life,Phuket,Thailand,International,58000,58000,1,1,0,1,6,4.6,1,100
2403,couple,2,40000,Party,,,Temperate,Dec,International,74,Singapore City Marvel,Singapore,Singapore,International,85000,170000,0,1,0,1,5,4.6,1,82.63
2404,couple,2,70000,Adventurous,,,Rainy,Jul,India,77,Langkawi Island Paradise,Malaysia,Malaysia,International,58000,116000,0,0,0,0,5,4.5,0,41.51
2405,friends,3,200000,Spiritual,,,Warm,Oct,India,73,Sri Lanka Beach & Wellness,Sri Lanka,Sri Lanka,International,48000,115200,1,0,1,0,5,4.5,1,71.67
2406,couple,2,100000,Cultural,Adventurous,,Rainy,Dec,India,81,Zermatt Matterhorn Snow Escape,Switzerland,Switzerland,International,210000,420000,0,0,0,0,6,4.8,0,30.91
2407,family,3,120000,Spiritual,Cultural,Adventurous,Cool,May,India,35,Kochi Heritage Coastal Tour,Kochi,India,India,22000,52800,1,1,1,1,4,4.4,1,100
2408,family,5,120000,Relaxed,Spiritual,Party,Cold,May,India,68,Barcelona Beach & Architecture,Europe,Europe,International,160000,640000,0,2,0,0,6,4.7,0,43.87
2409,couple,2,150000,Spiritual,,,Cold,Jun,India,37,Kashmir Paradise on Earth,Kashmir,India,India,55000,110000,1,1,1,1,6,4.8,1,100
2410,friends,4,200000,Romantic,Spiritual,Cultural,Temperate,Nov,India,3,Goa Luxury Couple Retreat,Goa,India,India,65000,208000,0,1,0,1,6,4.7,0,97.03
2411,family,4,80000,Spiritual,Relaxed,,Temperate,Jul,International,55,Dubai Heritage & Culture Tour,Dubai,UAE,International,70000,224000,0,1,0,1,4,4.5,1,83.16
2412,couple,2,150000,Romantic,Cultural,Adventurous,Rainy,Sep,International,67,Rome Colosseum & Culture,Europe,Europe,International,155000,310000,0,1,0,1,5,4.7,0,71.1
2413,friends,6,150000,Party,Cultural,Spiritual,Rainy,Sep,,36,"Pune Forts, Food & Nightlife",Pune,India,India,18000,86400,1,2,0,1,3,4.2,1,100
2414,family,4,250000,Relaxed,,,Cold,Oct,International,14,Udaipur Heritage Spiritual Walk,Udaipur,India,India,28000,89600,1,0,0,0,4,4.5,0,56.33
2415,solo,1,80000,Cultural,Party,,Warm,Jun,International,11,Jaipur Luxury Palace Stay,Jaipur,India,India,75000,75000,1,0,1,0,5,4.8,1,63.63
2416,solo,1,80000,Spiritual,Party,Relaxed,Warm,Jul,International,42,Maldives Dive & Snorkel Explorer,Maldives,Maldives,International,150000,150000,0,1,1,1,6,4.8,1,86.62
2417,couple,2,200000,Romantic,,,Rainy,Nov,International,34,Hampi Ruins & Bouldering,Hampi,India,India,16000,32000,1,0,0,0,4,4.6,0,52.82
2418,friends,3,100000,Party,Spiritual,,Cool,Aug,International,36,"Pune Forts, Food & Nightlife",Pune,India,India,18000,43200,1,1,1,0,3,4.2,1,80.65
2419,friends,4,150000,Party,,,Rainy,Oct,India,18,Taj Mahal & Mughal Heritage,Agra,India,India,18000,57600,1,0,0,1,3,4.6,0,92.11
2420,couple,2,200000,Spiritual,,,Cold,Dec,International,5,Manali Snow Adventure,Manali,India,India,32000,64000,1,0,1,0,5,4.6,1,80.95
2421,family,5,40000,Party,Adventurous,Romantic,Rainy,Apr,,23,Ladakh Monastery & Lake Retreat,Leh Ladakh,India,India,52000,208000,0,0,0,1,7,4.7,0,54.33
2422,family,4,250000,Adventurous,Relaxed,,Warm,Jan,India,7,Manali Extreme Trekking Expedition,Manali,India,India,40000,128000,1,1,0,1,7,4.5,1,100
2423,family,5,120000,Spiritual,,,Cool,Jan,International,19,Varanasi Spiritual Immersion,Varanasi,India,India,15000,60000,1,1,1,0,4,4.7,1,100
2424,family,5,180000,Relaxed,Adventurous,,Temperate,Jun,International,63,Hokkaido Snow & Onsen,Japan,Japan,International,115000,460000,0,1,0,1,6,4.7,0,67.19
2425,family,4,120000,Romantic,Adventurous,Cultural,Temperate,Sep,,25,Jaisalmer Desert Magic,Jaisalmer,India,India,25000,80000,1,2,0,1,4,4.6,0,95.35
2426,solo,1,20000,Party,Cultural,,Warm,Aug,,14,Udaipur Heritage Spiritual Walk,Udaipur,India,India,28000,28000,0,1,1,1,4,4.5,1,90.35
2427,family,3,180000,Romantic,Cultural,,Temperate,Aug,International,7,Manali Extreme Trekking Expedition,Manali,India,India,40000,96000,1,0,0,0,7,4.5,0,52.7
2428,family,4,180000,Romantic,Relaxed,Party,Temperate,May,International,18,Taj Mahal & Mughal Heritage,Agra,India,India,18000,57600,1,1,0,0,3,4.6,1,77.52
2429,friends,5,60000,Spiritual,Romantic,,Cool,Oct,International,48,Pattaya Beach & Nightlife Blast,Pattaya,Thailand,International,40000,160000,0,0,0,1,5,4.2,1,68.58
2430,solo,1,50000,Party,Spiritual,,Temperate,May,India,33,Pondicherry French Riviera,Pondicherry,India,India,24000,24000,1,1,0,1,4,4.5,1,100
2431,solo,1,50000,Relaxed,Romantic,,Rainy,Aug,International,20,Andaman Island Paradise,Andaman,India,India,55000,55000,0,2,0,0,6,4.7,1,84.83
2432,couple,2,150000,Relaxed,Cultural,Spiritual,Rainy,May,,61,Kyoto Traditional Japan,Japan,Japan,International,105000,210000,0,2,0,1,6,4.8,0,85.69
2433,friends,6,200000,Adventurous,,,Cold,Dec,International,53,Dubai Luxury & Glamour,Dubai,UAE,International,120000,576000,0,0,0,1,5,4.6,1,69.31
2434,family,3,120000,Adventurous,,,Cool,Jul,International,43,Maldives Budget Lagoon Stay,Maldives,Maldives,International,90000,216000,0,0,0,1,4,4.5,0,57.54
